composer,composition_id,perf_id,structure,score_path
Franz Schubert,880,4121,ERROR: IndexError: index 0 is out of bounds for axis 0 with size 0,"Franz_Schubert/Piano_Sonata_No.17_in_D,_D.850/3._Scherzo_(Allegro_vivace)/Schubert_-_Piano_Sonata_No._17_in_D_Major_Op._53_3rd_Movement.mxl"
Franz Schubert,880,4122,ERROR: IndexError: index 0 is out of bounds for axis 0 with size 0,"Franz_Schubert/Piano_Sonata_No.17_in_D,_D.850/3._Scherzo_(Allegro_vivace)/Schubert_-_Piano_Sonata_No._17_in_D_Major_Op._53_3rd_Movement.mxl"
Franz Schubert,880,4123,ERROR: IndexError: index 0 is out of bounds for axis 0 with size 0,"Franz_Schubert/Piano_Sonata_No.17_in_D,_D.850/3._Scherzo_(Allegro_vivace)/Schubert_-_Piano_Sonata_No._17_in_D_Major_Op._53_3rd_Movement.mxl"
Franz Schubert,880,4124,ERROR: IndexError: index 0 is out of bounds for axis 0 with size 0,"Franz_Schubert/Piano_Sonata_No.17_in_D,_D.850/3._Scherzo_(Allegro_vivace)/Schubert_-_Piano_Sonata_No._17_in_D_Major_Op._53_3rd_Movement.mxl"
Franz Schubert,880,4125,ERROR: IndexError: index 0 is out of bounds for axis 0 with size 0,"Franz_Schubert/Piano_Sonata_No.17_in_D,_D.850/3._Scherzo_(Allegro_vivace)/Schubert_-_Piano_Sonata_No._17_in_D_Major_Op._53_3rd_Movement.mxl"
Franz Schubert,880,4126,ERROR: IndexError: index 0 is out of bounds for axis 0 with size 0,"Franz_Schubert/Piano_Sonata_No.17_in_D,_D.850/3._Scherzo_(Allegro_vivace)/Schubert_-_Piano_Sonata_No._17_in_D_Major_Op._53_3rd_Movement.mxl"
Franz Schubert,880,4127,ERROR: IndexError: index 0 is out of bounds for axis 0 with size 0,"Franz_Schubert/Piano_Sonata_No.17_in_D,_D.850/3._Scherzo_(Allegro_vivace)/Schubert_-_Piano_Sonata_No._17_in_D_Major_Op._53_3rd_Movement.mxl"
Franz Schubert,880,4129,ERROR: IndexError: index 0 is out of bounds for axis 0 with size 0,"Franz_Schubert/Piano_Sonata_No.17_in_D,_D.850/3._Scherzo_(Allegro_vivace)/Schubert_-_Piano_Sonata_No._17_in_D_Major_Op._53_3rd_Movement.mxl"
Franz Schubert,882,4128,ACD,"Franz_Schubert/Piano_Sonata_No.17_in_D,_D.850/1._Allegro_vivace/Schubert_-_Piano_Sonata_No._17_in_D_Major_Op._53_1st_Movement.mxl"
Franz Schubert,882,4147,ABACD,"Franz_Schubert/Piano_Sonata_No.17_in_D,_D.850/1._Allegro_vivace/Schubert_-_Piano_Sonata_No._17_in_D_Major_Op._53_1st_Movement.mxl"
Franz Schubert,882,4148,ABACD,"Franz_Schubert/Piano_Sonata_No.17_in_D,_D.850/1._Allegro_vivace/Schubert_-_Piano_Sonata_No._17_in_D_Major_Op._53_1st_Movement.mxl"
Franz Schubert,882,4149,ABACD,"Franz_Schubert/Piano_Sonata_No.17_in_D,_D.850/1._Allegro_vivace/Schubert_-_Piano_Sonata_No._17_in_D_Major_Op._53_1st_Movement.mxl"
Franz Schubert,882,4150,ACD,"Franz_Schubert/Piano_Sonata_No.17_in_D,_D.850/1._Allegro_vivace/Schubert_-_Piano_Sonata_No._17_in_D_Major_Op._53_1st_Movement.mxl"
Franz Schubert,882,4151,ABACD,"Franz_Schubert/Piano_Sonata_No.17_in_D,_D.850/1._Allegro_vivace/Schubert_-_Piano_Sonata_No._17_in_D_Major_Op._53_1st_Movement.mxl"
Franz Schubert,882,4152,ABACD,"Franz_Schubert/Piano_Sonata_No.17_in_D,_D.850/1._Allegro_vivace/Schubert_-_Piano_Sonata_No._17_in_D_Major_Op._53_1st_Movement.mxl"
Franz Schubert,882,4153,ABACD,"Franz_Schubert/Piano_Sonata_No.17_in_D,_D.850/1._Allegro_vivace/Schubert_-_Piano_Sonata_No._17_in_D_Major_Op._53_1st_Movement.mxl"
Franz Schubert,882,4154,ABACD,"Franz_Schubert/Piano_Sonata_No.17_in_D,_D.850/1._Allegro_vivace/Schubert_-_Piano_Sonata_No._17_in_D_Major_Op._53_1st_Movement.mxl"
Franz Schubert,882,4155,ABACD,"Franz_Schubert/Piano_Sonata_No.17_in_D,_D.850/1._Allegro_vivace/Schubert_-_Piano_Sonata_No._17_in_D_Major_Op._53_1st_Movement.mxl"
Franz Schubert,882,4156,ABACD,"Franz_Schubert/Piano_Sonata_No.17_in_D,_D.850/1._Allegro_vivace/Schubert_-_Piano_Sonata_No._17_in_D_Major_Op._53_1st_Movement.mxl"
Franz Schubert,882,4157,ABACD,"Franz_Schubert/Piano_Sonata_No.17_in_D,_D.850/1._Allegro_vivace/Schubert_-_Piano_Sonata_No._17_in_D_Major_Op._53_1st_Movement.mxl"
Franz Schubert,882,4158,ABACD,"Franz_Schubert/Piano_Sonata_No.17_in_D,_D.850/1._Allegro_vivace/Schubert_-_Piano_Sonata_No._17_in_D_Major_Op._53_1st_Movement.mxl"
Franz Schubert,882,4159,ACD,"Franz_Schubert/Piano_Sonata_No.17_in_D,_D.850/1._Allegro_vivace/Schubert_-_Piano_Sonata_No._17_in_D_Major_Op._53_1st_Movement.mxl"
Franz Schubert,882,4160,ABACD,"Franz_Schubert/Piano_Sonata_No.17_in_D,_D.850/1._Allegro_vivace/Schubert_-_Piano_Sonata_No._17_in_D_Major_Op._53_1st_Movement.mxl"
Franz Schubert,882,4161,ABACD,"Franz_Schubert/Piano_Sonata_No.17_in_D,_D.850/1._Allegro_vivace/Schubert_-_Piano_Sonata_No._17_in_D_Major_Op._53_1st_Movement.mxl"
Franz Schubert,882,4162,ABACD,"Franz_Schubert/Piano_Sonata_No.17_in_D,_D.850/1._Allegro_vivace/Schubert_-_Piano_Sonata_No._17_in_D_Major_Op._53_1st_Movement.mxl"
Franz Schubert,882,4163,ABACD,"Franz_Schubert/Piano_Sonata_No.17_in_D,_D.850/1._Allegro_vivace/Schubert_-_Piano_Sonata_No._17_in_D_Major_Op._53_1st_Movement.mxl"
Franz Schubert,884,4178,ABACDEEFGFHAC,"Franz_Schubert/Piano_Sonata_No.18_in_G,_D.894/3._Menuetto_(Allegro_moderato)/musicxml_cleaned.musicxml"
Franz Schubert,884,4179,ABACDEEFGFHAC,"Franz_Schubert/Piano_Sonata_No.18_in_G,_D.894/3._Menuetto_(Allegro_moderato)/musicxml_cleaned.musicxml"
Franz Schubert,884,4180,ABACDEEFGFHAC,"Franz_Schubert/Piano_Sonata_No.18_in_G,_D.894/3._Menuetto_(Allegro_moderato)/musicxml_cleaned.musicxml"
Franz Schubert,884,4181,ABACDEFGFHAC,"Franz_Schubert/Piano_Sonata_No.18_in_G,_D.894/3._Menuetto_(Allegro_moderato)/musicxml_cleaned.musicxml"
Franz Schubert,884,4182,ABACDEEFGFHAC,"Franz_Schubert/Piano_Sonata_No.18_in_G,_D.894/3._Menuetto_(Allegro_moderato)/musicxml_cleaned.musicxml"
Franz Schubert,884,4183,ABACDEEFGFHAC,"Franz_Schubert/Piano_Sonata_No.18_in_G,_D.894/3._Menuetto_(Allegro_moderato)/musicxml_cleaned.musicxml"
Franz Schubert,884,4184,ABACDEEFGFHAC,"Franz_Schubert/Piano_Sonata_No.18_in_G,_D.894/3._Menuetto_(Allegro_moderato)/musicxml_cleaned.musicxml"
Franz Schubert,884,4185,ABACDEEFGFHAC,"Franz_Schubert/Piano_Sonata_No.18_in_G,_D.894/3._Menuetto_(Allegro_moderato)/musicxml_cleaned.musicxml"
Franz Schubert,884,4186,ABACDEEFGFHAC,"Franz_Schubert/Piano_Sonata_No.18_in_G,_D.894/3._Menuetto_(Allegro_moderato)/musicxml_cleaned.musicxml"
Franz Schubert,884,4187,ABACDEEFGFHAC,"Franz_Schubert/Piano_Sonata_No.18_in_G,_D.894/3._Menuetto_(Allegro_moderato)/musicxml_cleaned.musicxml"
Franz Schubert,885,4188,no_struct_var,"Franz_Schubert/Piano_Sonata_No.18_in_G,_D.894/2._Andante/musicxml_cleaned.musicxml"
Franz Schubert,885,4189,no_struct_var,"Franz_Schubert/Piano_Sonata_No.18_in_G,_D.894/2._Andante/musicxml_cleaned.musicxml"
Franz Schubert,885,4190,no_struct_var,"Franz_Schubert/Piano_Sonata_No.18_in_G,_D.894/2._Andante/musicxml_cleaned.musicxml"
Franz Schubert,885,4191,no_struct_var,"Franz_Schubert/Piano_Sonata_No.18_in_G,_D.894/2._Andante/musicxml_cleaned.musicxml"
Franz Schubert,885,4192,no_struct_var,"Franz_Schubert/Piano_Sonata_No.18_in_G,_D.894/2._Andante/musicxml_cleaned.musicxml"
Franz Schubert,885,4193,no_struct_var,"Franz_Schubert/Piano_Sonata_No.18_in_G,_D.894/2._Andante/musicxml_cleaned.musicxml"
Franz Schubert,885,4194,no_struct_var,"Franz_Schubert/Piano_Sonata_No.18_in_G,_D.894/2._Andante/musicxml_cleaned.musicxml"
Franz Schubert,885,4195,no_struct_var,"Franz_Schubert/Piano_Sonata_No.18_in_G,_D.894/2._Andante/musicxml_cleaned.musicxml"
Franz Schubert,886,4196,no_struct_var,"Franz_Schubert/Piano_Sonata_No.18_in_G,_D.894/4._Allegretto/musicxml_cleaned.musicxml"
Franz Schubert,886,4197,no_struct_var,"Franz_Schubert/Piano_Sonata_No.18_in_G,_D.894/4._Allegretto/musicxml_cleaned.musicxml"
Franz Schubert,886,4198,no_struct_var,"Franz_Schubert/Piano_Sonata_No.18_in_G,_D.894/4._Allegretto/musicxml_cleaned.musicxml"
Franz Schubert,886,4199,no_struct_var,"Franz_Schubert/Piano_Sonata_No.18_in_G,_D.894/4._Allegretto/musicxml_cleaned.musicxml"
Franz Schubert,886,4200,no_struct_var,"Franz_Schubert/Piano_Sonata_No.18_in_G,_D.894/4._Allegretto/musicxml_cleaned.musicxml"
Franz Schubert,886,4201,no_struct_var,"Franz_Schubert/Piano_Sonata_No.18_in_G,_D.894/4._Allegretto/musicxml_cleaned.musicxml"
Franz Schubert,886,4202,no_struct_var,"Franz_Schubert/Piano_Sonata_No.18_in_G,_D.894/4._Allegretto/musicxml_cleaned.musicxml"
Franz Schubert,886,4203,no_struct_var,"Franz_Schubert/Piano_Sonata_No.18_in_G,_D.894/4._Allegretto/musicxml_cleaned.musicxml"
Franz Schubert,886,4204,no_struct_var,"Franz_Schubert/Piano_Sonata_No.18_in_G,_D.894/4._Allegretto/musicxml_cleaned.musicxml"
Franz Schubert,886,4205,no_struct_var,"Franz_Schubert/Piano_Sonata_No.18_in_G,_D.894/4._Allegretto/musicxml_cleaned.musicxml"
Franz Schubert,886,4206,no_struct_var,"Franz_Schubert/Piano_Sonata_No.18_in_G,_D.894/4._Allegretto/musicxml_cleaned.musicxml"
Franz Schubert,887,4207,no_struct_var,"Franz_Schubert/Piano_Sonata_No.18_in_G,_D.894/1._Molto_moderato_e_cantabile/musicxml_cleaned.musicxml"
Franz Schubert,887,4208,no_struct_var,"Franz_Schubert/Piano_Sonata_No.18_in_G,_D.894/1._Molto_moderato_e_cantabile/musicxml_cleaned.musicxml"
Franz Schubert,887,4209,no_struct_var,"Franz_Schubert/Piano_Sonata_No.18_in_G,_D.894/1._Molto_moderato_e_cantabile/musicxml_cleaned.musicxml"
Franz Schubert,887,4210,no_struct_var,"Franz_Schubert/Piano_Sonata_No.18_in_G,_D.894/1._Molto_moderato_e_cantabile/musicxml_cleaned.musicxml"
Franz Schubert,887,4211,no_struct_var,"Franz_Schubert/Piano_Sonata_No.18_in_G,_D.894/1._Molto_moderato_e_cantabile/musicxml_cleaned.musicxml"
Franz Schubert,887,4212,no_struct_var,"Franz_Schubert/Piano_Sonata_No.18_in_G,_D.894/1._Molto_moderato_e_cantabile/musicxml_cleaned.musicxml"
Franz Schubert,887,4213,no_struct_var,"Franz_Schubert/Piano_Sonata_No.18_in_G,_D.894/1._Molto_moderato_e_cantabile/musicxml_cleaned.musicxml"
Franz Schubert,887,4214,no_struct_var,"Franz_Schubert/Piano_Sonata_No.18_in_G,_D.894/1._Molto_moderato_e_cantabile/musicxml_cleaned.musicxml"
Franz Schubert,887,4215,no_struct_var,"Franz_Schubert/Piano_Sonata_No.18_in_G,_D.894/1._Molto_moderato_e_cantabile/musicxml_cleaned.musicxml"
Franz Schubert,887,4216,no_struct_var,"Franz_Schubert/Piano_Sonata_No.18_in_G,_D.894/1._Molto_moderato_e_cantabile/musicxml_cleaned.musicxml"
Franz Schubert,907,3828,ABCBDE,"Franz_Schubert/Piano_Sonata_in_C,_D.840/1._Moderato/Piano_Sonata_in_C_major_D_840_Relique_I._Moderato.mxl"
Franz Schubert,907,3829,ABCBDE,"Franz_Schubert/Piano_Sonata_in_C,_D.840/1._Moderato/Piano_Sonata_in_C_major_D_840_Relique_I._Moderato.mxl"
Franz Schubert,907,3830,ABCBDE,"Franz_Schubert/Piano_Sonata_in_C,_D.840/1._Moderato/Piano_Sonata_in_C_major_D_840_Relique_I._Moderato.mxl"
Franz Schubert,907,3831,ABCBDE,"Franz_Schubert/Piano_Sonata_in_C,_D.840/1._Moderato/Piano_Sonata_in_C_major_D_840_Relique_I._Moderato.mxl"
Franz Schubert,907,3832,ABCBDE,"Franz_Schubert/Piano_Sonata_in_C,_D.840/1._Moderato/Piano_Sonata_in_C_major_D_840_Relique_I._Moderato.mxl"
Franz Schubert,907,4312,ABCBDE,"Franz_Schubert/Piano_Sonata_in_C,_D.840/1._Moderato/Piano_Sonata_in_C_major_D_840_Relique_I._Moderato.mxl"
Franz Schubert,907,4313,ABCBDE,"Franz_Schubert/Piano_Sonata_in_C,_D.840/1._Moderato/Piano_Sonata_in_C_major_D_840_Relique_I._Moderato.mxl"
Franz Schubert,907,4314,ABCBDE,"Franz_Schubert/Piano_Sonata_in_C,_D.840/1._Moderato/Piano_Sonata_in_C_major_D_840_Relique_I._Moderato.mxl"
Franz Schubert,907,4315,ABDE,"Franz_Schubert/Piano_Sonata_in_C,_D.840/1._Moderato/Piano_Sonata_in_C_major_D_840_Relique_I._Moderato.mxl"
Franz Schubert,907,4316,ABDE,"Franz_Schubert/Piano_Sonata_in_C,_D.840/1._Moderato/Piano_Sonata_in_C_major_D_840_Relique_I._Moderato.mxl"
Franz Schubert,910,4322,no_struct_var,"Franz_Schubert/4_Impromptus,_Op._90,_D._899/1._Allegro_molto_moderato/musicxml_cleaned.musicxml"
Franz Schubert,910,4323,no_struct_var,"Franz_Schubert/4_Impromptus,_Op._90,_D._899/1._Allegro_molto_moderato/musicxml_cleaned.musicxml"
Franz Schubert,910,4324,no_struct_var,"Franz_Schubert/4_Impromptus,_Op._90,_D._899/1._Allegro_molto_moderato/musicxml_cleaned.musicxml"
Franz Schubert,910,4325,no_struct_var,"Franz_Schubert/4_Impromptus,_Op._90,_D._899/1._Allegro_molto_moderato/musicxml_cleaned.musicxml"
Franz Schubert,910,4326,no_struct_var,"Franz_Schubert/4_Impromptus,_Op._90,_D._899/1._Allegro_molto_moderato/musicxml_cleaned.musicxml"
Franz Schubert,910,4327,no_struct_var,"Franz_Schubert/4_Impromptus,_Op._90,_D._899/1._Allegro_molto_moderato/musicxml_cleaned.musicxml"
Franz Schubert,910,4328,no_struct_var,"Franz_Schubert/4_Impromptus,_Op._90,_D._899/1._Allegro_molto_moderato/musicxml_cleaned.musicxml"
Franz Schubert,910,4329,no_struct_var,"Franz_Schubert/4_Impromptus,_Op._90,_D._899/1._Allegro_molto_moderato/musicxml_cleaned.musicxml"
Franz Schubert,910,4330,no_struct_var,"Franz_Schubert/4_Impromptus,_Op._90,_D._899/1._Allegro_molto_moderato/musicxml_cleaned.musicxml"
Franz Schubert,910,4331,no_struct_var,"Franz_Schubert/4_Impromptus,_Op._90,_D._899/1._Allegro_molto_moderato/musicxml_cleaned.musicxml"
Franz Schubert,910,4332,no_struct_var,"Franz_Schubert/4_Impromptus,_Op._90,_D._899/1._Allegro_molto_moderato/musicxml_cleaned.musicxml"
Franz Schubert,910,4333,no_struct_var,"Franz_Schubert/4_Impromptus,_Op._90,_D._899/1._Allegro_molto_moderato/musicxml_cleaned.musicxml"
Franz Schubert,910,4334,no_struct_var,"Franz_Schubert/4_Impromptus,_Op._90,_D._899/1._Allegro_molto_moderato/musicxml_cleaned.musicxml"
Franz Schubert,910,4335,no_struct_var,"Franz_Schubert/4_Impromptus,_Op._90,_D._899/1._Allegro_molto_moderato/musicxml_cleaned.musicxml"
Franz Schubert,910,4336,no_struct_var,"Franz_Schubert/4_Impromptus,_Op._90,_D._899/1._Allegro_molto_moderato/musicxml_cleaned.musicxml"
Franz Schubert,912,4338,ABBCDDE,"Franz_Schubert/4_Impromptus,_Op._90,_D._899/4._Allegretto/musicxml_cleaned.musicxml"
Franz Schubert,912,4339,ABBCDDE,"Franz_Schubert/4_Impromptus,_Op._90,_D._899/4._Allegretto/musicxml_cleaned.musicxml"
Franz Schubert,912,4340,ABBCDDE,"Franz_Schubert/4_Impromptus,_Op._90,_D._899/4._Allegretto/musicxml_cleaned.musicxml"
Franz Schubert,912,4341,ABBCDDE,"Franz_Schubert/4_Impromptus,_Op._90,_D._899/4._Allegretto/musicxml_cleaned.musicxml"
Franz Schubert,912,4342,ABBCDDE,"Franz_Schubert/4_Impromptus,_Op._90,_D._899/4._Allegretto/musicxml_cleaned.musicxml"
Franz Schubert,912,4343,ABBCDDE,"Franz_Schubert/4_Impromptus,_Op._90,_D._899/4._Allegretto/musicxml_cleaned.musicxml"
Franz Schubert,912,4344,ABBCDDE,"Franz_Schubert/4_Impromptus,_Op._90,_D._899/4._Allegretto/musicxml_cleaned.musicxml"
Franz Schubert,912,4345,ABBCDDE,"Franz_Schubert/4_Impromptus,_Op._90,_D._899/4._Allegretto/musicxml_cleaned.musicxml"
Franz Schubert,912,4346,ABBCDDE,"Franz_Schubert/4_Impromptus,_Op._90,_D._899/4._Allegretto/musicxml_cleaned.musicxml"
Franz Schubert,912,4347,ABCDE,"Franz_Schubert/4_Impromptus,_Op._90,_D._899/4._Allegretto/musicxml_cleaned.musicxml"
Franz Schubert,912,4348,ABBCDDE,"Franz_Schubert/4_Impromptus,_Op._90,_D._899/4._Allegretto/musicxml_cleaned.musicxml"
Franz Schubert,917,4383,ABCDEFGHIJKLMNOPQ,"Franz_Schubert/4_Impromptus_Op.142,_D.935/No.3_in_B_flat:_Theme_(Andante)_with_Variations/musicxml_cleaned.musicxml"
Franz Schubert,917,4384,ABCDEFGHIJKLMNOPPQ,"Franz_Schubert/4_Impromptus_Op.142,_D.935/No.3_in_B_flat:_Theme_(Andante)_with_Variations/musicxml_cleaned.musicxml"
Franz Schubert,917,4385,ABCDEFGHIJKLMNOPQ,"Franz_Schubert/4_Impromptus_Op.142,_D.935/No.3_in_B_flat:_Theme_(Andante)_with_Variations/musicxml_cleaned.musicxml"
Franz Schubert,917,4386,ABCDEFGHIJKLMNNOPQ,"Franz_Schubert/4_Impromptus_Op.142,_D.935/No.3_in_B_flat:_Theme_(Andante)_with_Variations/musicxml_cleaned.musicxml"
Franz Schubert,917,4387,ABCDEFGHIJKLMNOPQ,"Franz_Schubert/4_Impromptus_Op.142,_D.935/No.3_in_B_flat:_Theme_(Andante)_with_Variations/musicxml_cleaned.musicxml"
Franz Schubert,917,4388,ABCDEFGHIJKLMNNOPQ,"Franz_Schubert/4_Impromptus_Op.142,_D.935/No.3_in_B_flat:_Theme_(Andante)_with_Variations/musicxml_cleaned.musicxml"
Franz Schubert,917,4389,ABCDEFGHIJKLMNOPQ,"Franz_Schubert/4_Impromptus_Op.142,_D.935/No.3_in_B_flat:_Theme_(Andante)_with_Variations/musicxml_cleaned.musicxml"
Franz Schubert,917,4390,ABCDEFGHIJKLMNOPQ,"Franz_Schubert/4_Impromptus_Op.142,_D.935/No.3_in_B_flat:_Theme_(Andante)_with_Variations/musicxml_cleaned.musicxml"
Franz Schubert,917,4391,ABCDEFGHIJKLMNNOPQ,"Franz_Schubert/4_Impromptus_Op.142,_D.935/No.3_in_B_flat:_Theme_(Andante)_with_Variations/musicxml_cleaned.musicxml"
Franz Schubert,917,4392,ABCDEFGHIJKLMNOPQ,"Franz_Schubert/4_Impromptus_Op.142,_D.935/No.3_in_B_flat:_Theme_(Andante)_with_Variations/musicxml_cleaned.musicxml"
Franz Schubert,918,4393,no_struct_var,"Franz_Schubert/4_Impromptus_Op.142,_D.935/No.1_in_F_minor:_Allegro_moderato/musicxml_cleaned.musicxml"
Franz Schubert,918,4394,no_struct_var,"Franz_Schubert/4_Impromptus_Op.142,_D.935/No.1_in_F_minor:_Allegro_moderato/musicxml_cleaned.musicxml"
Franz Schubert,918,4395,no_struct_var,"Franz_Schubert/4_Impromptus_Op.142,_D.935/No.1_in_F_minor:_Allegro_moderato/musicxml_cleaned.musicxml"
Franz Schubert,918,4396,no_struct_var,"Franz_Schubert/4_Impromptus_Op.142,_D.935/No.1_in_F_minor:_Allegro_moderato/musicxml_cleaned.musicxml"
Franz Schubert,918,4398,no_struct_var,"Franz_Schubert/4_Impromptus_Op.142,_D.935/No.1_in_F_minor:_Allegro_moderato/musicxml_cleaned.musicxml"
Franz Schubert,918,4400,no_struct_var,"Franz_Schubert/4_Impromptus_Op.142,_D.935/No.1_in_F_minor:_Allegro_moderato/musicxml_cleaned.musicxml"
Franz Schubert,918,4401,no_struct_var,"Franz_Schubert/4_Impromptus_Op.142,_D.935/No.1_in_F_minor:_Allegro_moderato/musicxml_cleaned.musicxml"
Franz Schubert,918,4402,no_struct_var,"Franz_Schubert/4_Impromptus_Op.142,_D.935/No.1_in_F_minor:_Allegro_moderato/musicxml_cleaned.musicxml"
Franz Schubert,918,4403,no_struct_var,"Franz_Schubert/4_Impromptus_Op.142,_D.935/No.1_in_F_minor:_Allegro_moderato/musicxml_cleaned.musicxml"
Franz Schubert,918,4404,no_struct_var,"Franz_Schubert/4_Impromptus_Op.142,_D.935/No.1_in_F_minor:_Allegro_moderato/musicxml_cleaned.musicxml"
Franz Schubert,918,4405,no_struct_var,"Franz_Schubert/4_Impromptus_Op.142,_D.935/No.1_in_F_minor:_Allegro_moderato/musicxml_cleaned.musicxml"
Franz Schubert,918,4406,no_struct_var,"Franz_Schubert/4_Impromptus_Op.142,_D.935/No.1_in_F_minor:_Allegro_moderato/musicxml_cleaned.musicxml"
Franz Schubert,918,4407,no_struct_var,"Franz_Schubert/4_Impromptus_Op.142,_D.935/No.1_in_F_minor:_Allegro_moderato/musicxml_cleaned.musicxml"
Franz Schubert,918,4408,no_struct_var,"Franz_Schubert/4_Impromptus_Op.142,_D.935/No.1_in_F_minor:_Allegro_moderato/musicxml_cleaned.musicxml"
Franz Schubert,918,4409,no_struct_var,"Franz_Schubert/4_Impromptus_Op.142,_D.935/No.1_in_F_minor:_Allegro_moderato/musicxml_cleaned.musicxml"
Franz Schubert,920,4397,ABCBDE,"Franz_Schubert/4_Impromptus_Op.142,_D.935/No.4_in_F_minor:_Allegro_scherzando/Impromptu_op._142_d._935_no._4_in_F_Minor_-_Franz_Schubert.mxl"
Franz Schubert,920,4399,ABCBDE,"Franz_Schubert/4_Impromptus_Op.142,_D.935/No.4_in_F_minor:_Allegro_scherzando/Impromptu_op._142_d._935_no._4_in_F_Minor_-_Franz_Schubert.mxl"
Franz Schubert,920,4417,ABCBDE,"Franz_Schubert/4_Impromptus_Op.142,_D.935/No.4_in_F_minor:_Allegro_scherzando/Impromptu_op._142_d._935_no._4_in_F_Minor_-_Franz_Schubert.mxl"
Franz Schubert,920,4418,ABCBDE,"Franz_Schubert/4_Impromptus_Op.142,_D.935/No.4_in_F_minor:_Allegro_scherzando/Impromptu_op._142_d._935_no._4_in_F_Minor_-_Franz_Schubert.mxl"
Franz Schubert,920,4419,ABDE,"Franz_Schubert/4_Impromptus_Op.142,_D.935/No.4_in_F_minor:_Allegro_scherzando/Impromptu_op._142_d._935_no._4_in_F_Minor_-_Franz_Schubert.mxl"
Franz Schubert,920,4420,ABDE,"Franz_Schubert/4_Impromptus_Op.142,_D.935/No.4_in_F_minor:_Allegro_scherzando/Impromptu_op._142_d._935_no._4_in_F_Minor_-_Franz_Schubert.mxl"
Franz Schubert,920,4421,ABDE,"Franz_Schubert/4_Impromptus_Op.142,_D.935/No.4_in_F_minor:_Allegro_scherzando/Impromptu_op._142_d._935_no._4_in_F_Minor_-_Franz_Schubert.mxl"
Franz Schubert,920,4422,ABDE,"Franz_Schubert/4_Impromptus_Op.142,_D.935/No.4_in_F_minor:_Allegro_scherzando/Impromptu_op._142_d._935_no._4_in_F_Minor_-_Franz_Schubert.mxl"
Franz Schubert,920,4423,ABCBDE,"Franz_Schubert/4_Impromptus_Op.142,_D.935/No.4_in_F_minor:_Allegro_scherzando/Impromptu_op._142_d._935_no._4_in_F_Minor_-_Franz_Schubert.mxl"
Franz Schubert,920,4424,ABCBDE,"Franz_Schubert/4_Impromptus_Op.142,_D.935/No.4_in_F_minor:_Allegro_scherzando/Impromptu_op._142_d._935_no._4_in_F_Minor_-_Franz_Schubert.mxl"
Franz Schubert,920,4425,ABCBDE,"Franz_Schubert/4_Impromptus_Op.142,_D.935/No.4_in_F_minor:_Allegro_scherzando/Impromptu_op._142_d._935_no._4_in_F_Minor_-_Franz_Schubert.mxl"
Franz Schubert,920,4426,ABCBDE,"Franz_Schubert/4_Impromptus_Op.142,_D.935/No.4_in_F_minor:_Allegro_scherzando/Impromptu_op._142_d._935_no._4_in_F_Minor_-_Franz_Schubert.mxl"
Ludwig van Beethoven,1165,5811,AABBCAB,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/III._Menuetto._Allegro/musicxml_cleaned.musicxml"
Ludwig van Beethoven,1165,5812,AABBCAB,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/III._Menuetto._Allegro/musicxml_cleaned.musicxml"
Ludwig van Beethoven,1165,5813,AABBCAB,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/III._Menuetto._Allegro/musicxml_cleaned.musicxml"
Ludwig van Beethoven,1165,5814,AABBCAB,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/III._Menuetto._Allegro/musicxml_cleaned.musicxml"
Ludwig van Beethoven,1165,5815,AB,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/III._Menuetto._Allegro/musicxml_cleaned.musicxml"
Ludwig van Beethoven,1165,5816,AABBCAB,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/III._Menuetto._Allegro/musicxml_cleaned.musicxml"
Ludwig van Beethoven,1165,5817,AABBCAB,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/III._Menuetto._Allegro/musicxml_cleaned.musicxml"
Ludwig van Beethoven,1165,5818,AABCABB,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/III._Menuetto._Allegro/musicxml_cleaned.musicxml"
Ludwig van Beethoven,1165,5819,AB,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/III._Menuetto._Allegro/musicxml_cleaned.musicxml"
Ludwig van Beethoven,1165,5820,ABB,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/III._Menuetto._Allegro/musicxml_cleaned.musicxml"
Ludwig van Beethoven,1165,5821,AABBCAB,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/III._Menuetto._Allegro/musicxml_cleaned.musicxml"
Ludwig van Beethoven,1165,5822,AABBCAB,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/III._Menuetto._Allegro/musicxml_cleaned.musicxml"
